
==========================================================================================
### PARALLAX FACEBOOK LOGIN LOGGER
==========================================================================================
[2026-09-01 01:06:02.128] [INFO] ADB_SERIAL=10.81.221.116:42435
[2026-09-01 01:06:02.128] [INFO] TARGET=com.onecore.loader
[2026-09-01 01:06:02.129] [INFO] Sensitive auth/token/cookie/password values are automatically redacted.

==========================================================================================
### DEVICE INFORMATION
==========================================================================================
[2026-09-01 01:06:02.238] [SERIAL] [aaudio.hw_burst_min_usec]: [2000]
[2026-09-01 01:07:17.257] [LOGCAT] 09-01 01:07:16.952  2463  2523 D NtStartingWindowManagerImpl: onFirstWindowDrawn(): r=ActivityRecord{176801369 u0 com.onecore.loader/top.niunaijun.blackbox.proxy.ProxyActivity$P0 t4185}, null
[2026-09-01 01:07:17.257] [LOGCAT] 09-01 01:07:16.952  2463  2523 D NtStartingWindowManagerImpl: onFirstWindowDrawn(): r=ActivityRecord{6860242 u0 com.onecore.loader/top.niunaijun.blackbox.proxy.TransparentProxyActivity$P0 t4185}, null
[2026-09-01 01:07:17.257] [LOGCAT] 09-01 01:07:16.953 31303 31306 I artd    : GetBestInfo: odex next to the dex file (/system/priv-app/MtpService/oat/arm64/MtpService.odex) is kOatCannotOpen: In oat file '/system/priv-app/MtpService/oat/arm64/MtpService.odex': invalid oat header: Invalid oat version, expected 0x32373500, got 0x32363500.
[2026-09-01 01:07:17.257] [LOGCAT] 09-01 01:07:16.953 31303 31306 I artd    : GetBestInfo: vdex next to the dex file (/system/priv-app/MtpService/oat/arm64/MtpService.vdex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:17.257] [LOGCAT] 09-01 01:07:16.954 31303 31306 I artd    : GetBestInfo: /product/overlay/NcmTetheringResCommon_Sys.apk has no usable artifacts
[2026-09-01 01:07:17.257] [LOGCAT] 09-01 01:07:16.954 31303 31306 I artd    : No dex file found in /product/overlay/NcmTetheringResCommon_Sys.apk
[2026-09-01 01:07:17.267] [PID] com.android.chrome => 26480
[2026-09-01 01:07:17.271] [LOGCAT] 09-01 01:07:16.956  2463  2522 D NtStartingWindowManagerImpl: onFirstWindowDrawn(): r=ActivityRecord{50874452 u0 com.onecore.loader/top.niunaijun.blackbox.compat.oauth.VirtualOAuthBridgeActivity t4185}, null
[2026-09-01 01:07:17.271] [LOGCAT] 09-01 01:07:16.956  2463  2522 D NtStartingWindowManagerImpl: onFirstWindowDrawn(): r=ActivityRecord{176801369 u0 com.onecore.loader/top.niunaijun.blackbox.proxy.ProxyActivity$P0 t4185}, null
[2026-09-01 01:07:17.271] [LOGCAT] 09-01 01:07:16.956  2463  2522 D NtStartingWindowManagerImpl: onFirstWindowDrawn(): r=ActivityRecord{6860242 u0 com.onecore.loader/top.niunaijun.blackbox.proxy.TransparentProxyActivity$P0 t4185}, null
[2026-09-01 01:07:17.271] [LOGCAT] 09-01 01:07:16.957  2463  2523 D NtStartingWindowManagerImpl: onFirstWindowDrawn(): r=ActivityRecord{50874452 u0 com.onecore.loader/top.niunaijun.blackbox.compat.oauth.VirtualOAuthBridgeActivity t4185}, null
[2026-09-01 01:07:17.272] [LOGCAT] 09-01 01:07:16.958  2463  2523 D NtStartingWindowManagerImpl: onFirstWindowDrawn(): r=ActivityRecord{176801369 u0 com.onecore.loader/top.niunaijun.blackbox.proxy.ProxyActivity$P0 t4185}, null
[2026-09-01 01:07:17.272] [LOGCAT] 09-01 01:07:16.958  2463  2523 D NtStartingWindowManagerImpl: onFirstWindowDrawn(): r=ActivityRecord{6860242 u0 com.onecore.loader/top.niunaijun.blackbox.proxy.TransparentProxyActivity$P0 t4185}, null
[2026-09-01 01:07:17.272] [LOGCAT] 09-01 01:07:16.962 23421 23421 W dumpsys : Thread Pool max thread count is 0. Cannot cache binder as linkToDeath cannot be implemented. serviceName: jobscheduler
[2026-09-01 01:07:17.272] [LOGCAT] 09-01 01:07:16.963 31303 31306 I artd    : GetBestInfo: odex in dalvik-cache (/data/dalvik-cache/arm64/apex@com.android.nfcservices@priv-app@NfcNciApex@BQ2A.250913.001-BP2A.250605.031.A3@NfcNciApex.apk@classes.dex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:17.272] [LOGCAT] 09-01 01:07:16.963 19774 19833 W SQLiteLog: (28) double-quoted string literal: "com.android.chrome"
[2026-09-01 01:07:17.272] [LOGCAT] 09-01 01:07:16.965 31303 31306 I artd    : GetBestInfo: odex next to the dex file (/system/priv-app/ONS/oat/arm64/ONS.odex) is kOatCannotOpen: In oat file '/system/priv-app/ONS/oat/arm64/ONS.odex': invalid oat header: Invalid oat version, expected 0x32373500, got 0x32363500.
[2026-09-01 01:07:17.272] [LOGCAT] 09-01 01:07:16.965 31303 31306 I artd    : GetBestInfo: vdex next to the dex file (/system/priv-app/ONS/oat/arm64/ONS.vdex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:17.272] [LOGCAT] 09-01 01:07:16.966 31303 31306 I artd    : GetBestInfo: odex next to the dex file (/system/app/PacProcessor/oat/arm64/PacProcessor.odex) is kOatCannotOpen: In oat file '/system/app/PacProcessor/oat/arm64/PacProcessor.odex': invalid oat header: Invalid oat version, expected 0x32373500, got 0x32363500.
[2026-09-01 01:07:17.279] [LOGCAT] 09-01 01:07:16.966 31303 31306 I artd    : GetBestInfo: vdex next to the dex file (/system/app/PacProcessor/oat/arm64/PacProcessor.vdex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:17.279] [LOGCAT] 09-01 01:07:16.970 31303 31306 I artd    : GetBestInfo: odex in dalvik-cache (/data/dalvik-cache/arm64/system@priv-app@TeleService@TeleService.apk@classes.dex) is kOatUpToDate with filter 'speed-profile' executable 'false'
[2026-09-01 01:07:17.279] [LOGCAT] 09-01 01:07:16.971 31303 31306 I artd    : GetBestInfo: /product/overlay/TelephonyResCommon_Sys.apk has no usable artifacts
[2026-09-01 01:07:17.279] [LOGCAT] 09-01 01:07:16.971 31303 31306 I artd    : No dex file found in /product/overlay/TelephonyResCommon_Sys.apk
[2026-09-01 01:07:17.279] [LOGCAT] 09-01 01:07:16.971 31303 31306 I artd    : GetBestInfo: odex next to the dex file (/system/app/PrintSpooler/oat/arm64/PrintSpooler.odex) is kOatCannotOpen: In oat file '/system/app/PrintSpooler/oat/arm64/PrintSpooler.odex': invalid oat header: Invalid oat version, expected 0x32373500, got 0x32363500.
[2026-09-01 01:07:17.280] [LOGCAT] 09-01 01:07:16.972 31303 31306 I artd    : GetBestInfo: vdex next to the dex file (/system/app/PrintSpooler/oat/arm64/PrintSpooler.vdex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:17.280] [LOGCAT] 09-01 01:07:16.972 31303 31306 I artd    : GetBestInfo: odex next to the dex file (/system/priv-app/BlockedNumberProvider/oat/arm64/BlockedNumberProvider.odex) is kOatCannotOpen: In oat file '/system/priv-app/BlockedNumberProvider/oat/arm64/BlockedNumberProvider.odex': invalid oat header: Invalid oat version, expected 0x32373500, got 0x32363500.
[2026-09-01 01:07:17.280] [LOGCAT] 09-01 01:07:16.973 31303 31306 I artd    : GetBestInfo: vdex next to the dex file (/system/priv-app/BlockedNumberProvider/oat/arm64/BlockedNumberProvider.vdex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:17.280] [LOGCAT] 09-01 01:07:16.973 31303 31306 I artd    : GetBestInfo: odex next to the dex file (/system/priv-app/CalendarProvider/oat/arm64/CalendarProvider.odex) is kOatCannotOpen: In oat file '/system/priv-app/CalendarProvider/oat/arm64/CalendarProvider.odex': invalid oat header: Invalid oat version, expected 0x32373500, got 0x32363500.
[2026-09-01 01:07:17.280] [LOGCAT] 09-01 01:07:16.974 31303 31306 I artd    : GetBestInfo: vdex next to the dex file (/system/priv-app/CalendarProvider/oat/arm64/CalendarProvider.vdex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:17.280] [LOGCAT] 09-01 01:07:16.974 31303 31306 I artd    : GetBestInfo: odex next to the dex file (/system/priv-app/E2eeContactKeysProvider/oat/arm64/E2eeContactKeysProvider.odex) is kOatCannotOpen: In oat file '/system/priv-app/E2eeContactKeysProvider/oat/arm64/E2eeContactKeysProvider.odex': invalid oat header: Invalid oat version, expected 0x32373500, got 0x32363500.
[2026-09-01 01:07:17.280] [LOGCAT] 09-01 01:07:16.975 31303 31306 I artd    : GetBestInfo: vdex next to the dex file (/system/priv-app/E2eeContactKeysProvider/oat/arm64/E2eeContactKeysProvider.vdex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:17.280] [LOGCAT] 09-01 01:07:16.976 31303 31306 I artd    : GetBestInfo: odex in dalvik-cache (/data/dalvik-cache/arm64/system@priv-app@ContactsProvider@ContactsProvider.apk@classes.dex) is kOatUpToDate with filter 'speed-profile' executable 'false'
[2026-09-01 01:07:17.280] [LOGCAT] 09-01 01:07:16.977 11228 11228 W FastPrintWriter: Write failure
[2026-09-01 01:07:17.280] [LOGCAT] 09-01 01:07:16.977 11228 11228 W FastPrintWriter: java.io.IOException: write failed: EPIPE (Broken pipe)
[2026-09-01 01:07:17.281] [LOGCAT] 09-01 01:07:16.977 11228 11228 W FastPrintWriter: 	at libcore.io.IoBridge.write(IoBridge.java:651)
[2026-09-01 01:07:17.281] [LOGCAT] 09-01 01:07:16.977 11228 11228 W FastPrintWriter: 	at java.io.FileOutputStream.write(FileOutputStream.java:436)
[2026-09-01 01:07:17.281] [LOGCAT] 09-01 01:07:16.977 11228 11228 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.flushBytesLocked(FastPrintWriter.java:355)
[2026-09-01 01:07:17.281] [LOGCAT] 09-01 01:07:16.977 11228 11228 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.flushLocked(FastPrintWriter.java:378)
[2026-09-01 01:07:17.281] [LOGCAT] 09-01 01:07:16.977 11228 11228 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.flush(FastPrintWriter.java:413)
[2026-09-01 01:07:17.281] [LOGCAT] 09-01 01:07:16.977 11228 11228 W FastPrintWriter: 	at android.app.ActivityThread.handleDumpResources(ActivityThread.java:5473)
[2026-09-01 01:07:17.281] [LOGCAT] 09-01 01:07:16.977 11228 11228 W FastPrintWriter: 	at android.app.ActivityThread.-$$Nest$mhandleDumpResources(ActivityThread.java:0)
[2026-09-01 01:07:17.281] [LOGCAT] 09-01 01:07:16.977 11228 11228 W FastPrintWriter: 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:2785)
[2026-09-01 01:07:17.281] [LOGCAT] 09-01 01:07:16.977 11228 11228 W FastPrintWriter: 	at android.os.Handler.dispatchMessage(Handler.java:110)
[2026-09-01 01:07:17.281] [LOGCAT] 09-01 01:07:16.977 11228 11228 W FastPrintWriter: 	at android.os.Looper.loopOnce(Looper.java:283)
[2026-09-01 01:07:17.281] [LOGCAT] 09-01 01:07:16.977 11228 11228 W FastPrintWriter: 	at android.os.Looper.loop(Looper.java:392)
[2026-09-01 01:07:17.281] [LOGCAT] 09-01 01:07:16.977 11228 11228 W FastPrintWriter: 	at android.app.ActivityThread.main(ActivityThread.java:9248)
[2026-09-01 01:07:17.281] [LOGCAT] 09-01 01:07:16.977 11228 11228 W FastPrintWriter: 	at java.lang.reflect.Method.invoke(Native Method)
[2026-09-01 01:07:17.281] [LOGCAT] 09-01 01:07:16.977 11228 11228 W FastPrintWriter: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:611)
[2026-09-01 01:07:17.281] [LOGCAT] 09-01 01:07:16.977 11228 11228 W FastPrintWriter: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:944)
[2026-09-01 01:07:17.282] [LOGCAT] 09-01 01:07:16.977 11228 11228 W FastPrintWriter: Caused by: android.system.ErrnoException: write failed: EPIPE (Broken pipe)
[2026-09-01 01:07:17.282] [LOGCAT] 09-01 01:07:16.977 11228 11228 W FastPrintWriter: 	at libcore.io.Linux.writeBytes(Native Method)
[2026-09-01 01:07:17.282] [LOGCAT] 09-01 01:07:16.977 11228 11228 W FastPrintWriter: 	at libcore.io.Linux.write(Linux.java:342)
[2026-09-01 01:07:17.282] [LOGCAT] 09-01 01:07:16.977 11228 11228 W FastPrintWriter: 	at libcore.io.ForwardingOs.write(ForwardingOs.java:970)
[2026-09-01 01:07:17.282] [LOGCAT] 09-01 01:07:16.977 11228 11228 W FastPrintWriter: 	at libcore.io.BlockGuardOs.write(BlockGuardOs.java:463)
[2026-09-01 01:07:17.282] [LOGCAT] 09-01 01:07:16.977 11228 11228 W FastPrintWriter: 	at libcore.io.ForwardingOs.write(ForwardingOs.java:970)
[2026-09-01 01:07:17.282] [LOGCAT] 09-01 01:07:16.977 11228 11228 W FastPrintWriter: 	at libcore.io.IoBridge.write(IoBridge.java:646)
[2026-09-01 01:07:17.282] [LOGCAT] 09-01 01:07:16.977 11228 11228 W FastPrintWriter: 	... 14 more
[2026-09-01 01:07:17.282] [LOGCAT] 09-01 01:07:16.977 31303 31306 I artd    : GetBestInfo: odex next to the dex file (/system/priv-app/DownloadProvider/oat/arm64/DownloadProvider.odex) is kOatCannotOpen: In oat file '/system/priv-app/DownloadProvider/oat/arm64/DownloadProvider.odex': invalid oat header: Invalid oat version, expected 0x32373500, got 0x32363500.
[2026-09-01 01:07:17.282] [LOGCAT] 09-01 01:07:16.978 31303 31306 I artd    : GetBestInfo: vdex next to the dex file (/system/priv-app/DownloadProvider/oat/arm64/DownloadProvider.vdex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:17.282] [LOGCAT] 09-01 01:07:16.978 11228 11228 W FastPrintWriter: Write failure
[2026-09-01 01:07:17.282] [LOGCAT] 09-01 01:07:16.978 11228 11228 W FastPrintWriter: java.io.IOException: write failed: EPIPE (Broken pipe)
[2026-09-01 01:07:17.282] [LOGCAT] 09-01 01:07:16.978 11228 11228 W FastPrintWriter: 	at libcore.io.IoBridge.write(IoBridge.java:651)
[2026-09-01 01:07:17.282] [LOGCAT] 09-01 01:07:16.978 11228 11228 W FastPrintWriter: 	at java.io.FileOutputStream.write(FileOutputStream.java:436)
[2026-09-01 01:07:17.282] [LOGCAT] 09-01 01:07:16.978 11228 11228 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.flushBytesLocked(FastPrintWriter.java:355)
[2026-09-01 01:07:17.283] [LOGCAT] 09-01 01:07:16.978 11228 11228 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.flushLocked(FastPrintWriter.java:378)
[2026-09-01 01:07:17.283] [LOGCAT] 09-01 01:07:16.978 11228 11228 W FastPrintWriter: 	at com.android.internal.util.FastPrintWriter.close(FastPrintWriter.java:432)
[2026-09-01 01:07:17.283] [LOGCAT] 09-01 01:07:16.978 11228 11228 W FastPrintWriter: 	at android.content.res.ResourceTimer.dumpTimers(ResourceTimer.java:311)
[2026-09-01 01:07:17.283] [LOGCAT] 09-01 01:07:16.978 11228 11228 W FastPrintWriter: 	at android.app.ActivityThread.handleDumpResources(ActivityThread.java:5474)
[2026-09-01 01:07:17.283] [LOGCAT] 09-01 01:07:16.978 11228 11228 W FastPrintWriter: 	at android.app.ActivityThread.-$$Nest$mhandleDumpResources(ActivityThread.java:0)
[2026-09-01 01:07:17.283] [LOGCAT] 09-01 01:07:16.978 11228 11228 W FastPrintWriter: 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:2785)
[2026-09-01 01:07:17.283] [LOGCAT] 09-01 01:07:16.978 11228 11228 W FastPrintWriter: 	at android.os.Handler.dispatchMessage(Handler.java:110)
[2026-09-01 01:07:17.283] [LOGCAT] 09-01 01:07:16.978 11228 11228 W FastPrintWriter: 	at android.os.Looper.loopOnce(Looper.java:283)
[2026-09-01 01:07:17.283] [LOGCAT] 09-01 01:07:16.978 11228 11228 W FastPrintWriter: 	at android.os.Looper.loop(Looper.java:392)
[2026-09-01 01:07:17.283] [LOGCAT] 09-01 01:07:16.978 11228 11228 W FastPrintWriter: 	at android.app.ActivityThread.main(ActivityThread.java:9248)
[2026-09-01 01:07:17.283] [LOGCAT] 09-01 01:07:16.978 11228 11228 W FastPrintWriter: 	at java.lang.reflect.Method.invoke(Native Method)
[2026-09-01 01:07:17.283] [LOGCAT] 09-01 01:07:16.978 11228 11228 W FastPrintWriter: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:611)
[2026-09-01 01:07:17.283] [LOGCAT] 09-01 01:07:16.978 11228 11228 W FastPrintWriter: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:944)
[2026-09-01 01:07:17.283] [LOGCAT] 09-01 01:07:16.978 11228 11228 W FastPrintWriter: Caused by: android.system.ErrnoException: write failed: EPIPE (Broken pipe)
[2026-09-01 01:07:17.284] [LOGCAT] 09-01 01:07:16.978 11228 11228 W FastPrintWriter: 	at libcore.io.Linux.writeBytes(Native Method)
[2026-09-01 01:07:17.284] [LOGCAT] 09-01 01:07:16.978 11228 11228 W FastPrintWriter: 	at libcore.io.Linux.write(Linux.java:342)
[2026-09-01 01:07:17.284] [LOGCAT] 09-01 01:07:16.978 11228 11228 W FastPrintWriter: 	at libcore.io.ForwardingOs.write(ForwardingOs.java:970)
[2026-09-01 01:07:17.284] [LOGCAT] 09-01 01:07:16.978 11228 11228 W FastPrintWriter: 	at libcore.io.BlockGuardOs.write(BlockGuardOs.java:463)
[2026-09-01 01:07:17.284] [LOGCAT] 09-01 01:07:16.978 11228 11228 W FastPrintWriter: 	at libcore.io.ForwardingOs.write(ForwardingOs.java:970)
[2026-09-01 01:07:17.284] [LOGCAT] 09-01 01:07:16.978 11228 11228 W FastPrintWriter: 	at libcore.io.IoBridge.write(IoBridge.java:646)
[2026-09-01 01:07:17.284] [LOGCAT] 09-01 01:07:16.978 11228 11228 W FastPrintWriter: 	... 15 more
[2026-09-01 01:07:17.284] [LOGCAT] 09-01 01:07:16.979 26480 26480 D NtScrollerManagerImpl: init NtScrollerManagerImpl
[2026-09-01 01:07:17.284] [LOGCAT] 09-01 01:07:16.986 26480 26480 W .android.chrome: Failed to find entry 'classes.dex': Entry not found
[2026-09-01 01:07:17.284] [LOGCAT] 09-01 01:07:16.986 26480 26480 D nativeloader: Configuring clns-9 for other apk /data/app/~~pCyTMzuOPGR47Uo3Sv9t3g==/com.google.android.trichromelibrary_792217433-uYlyYHhq_GVzjtq_KiUknA==/base.apk. target_sdk_version=36, uses_libraries=ALL, library_path=/data/app/~~4MNvY-pPczH3iIwBq19H2Q==/com.android.chrome-w0b_W9lllXuD1hl_rVKzog==/lib/arm64:/data/app/~~4MNvY-pPczH3iIwBq19H2Q==/com.android.chrome-w0b_W9lllXuD1hl_rVKzog==/base.apk!/lib/arm64-v8a:/data/app/~~pCyTMzuOPGR47Uo3Sv9t3g==/com.google.android.trichromelibrary_792217433-uYlyYHhq_GVzjtq_KiUknA==/base.apk!/lib/arm64-v8a, permitted_path=/data:/mnt/expand:/data/user/0/com.android.chrome
[2026-09-01 01:07:17.285] [LOGCAT] 09-01 01:07:16.986 26480 26480 D nativeloader: Extending system_exposed_libraries: libbinauralrenderer_wrapper.qti.so:libhoaeffects.qti.so:libupdateprof.qti.so:libthermalclient.qti.so:libdiag_system.qti.so:libqape.qti.so:libqesdk_ndk_platform.qti.so:liblistenjni.qti.so
[2026-09-01 01:07:17.285] [LOGCAT] 09-01 01:07:16.987 26480 26480 D ApplicationLoaders: Returning zygote-cached class loader: /system_ext/framework/androidx.window.extensions.jar
[2026-09-01 01:07:17.285] [LOGCAT] 09-01 01:07:16.987 26480 26480 D ApplicationLoaders: Returning zygote-cached class loader: /system_ext/framework/androidx.window.sidecar.jar
[2026-09-01 01:07:17.285] [LOGCAT] 09-01 01:07:16.987   951   951 E KeymasterUtils: IKMHal_sendCmd failed with rsp_header->status: -28
[2026-09-01 01:07:17.285] [LOGCAT] 09-01 01:07:16.987   951   951 E KeyMasterHalDevice: abort_operation
[2026-09-01 01:07:17.285] [LOGCAT] 09-01 01:07:16.987   951   951 E KeyMasterHalDevice: ret: -28
[2026-09-01 01:07:17.285] [LOGCAT] 09-01 01:07:16.991 31303 31306 I artd    : GetBestInfo: odex next to the dex file (/system/priv-app/DownloadProviderUi/oat/arm64/DownloadProviderUi.odex) is kOatCannotOpen: In oat file '/system/priv-app/DownloadProviderUi/oat/arm64/DownloadProviderUi.odex': invalid oat header: Invalid oat version, expected 0x32373500, got 0x32363500.
[2026-09-01 01:07:17.285] [LOGCAT] 09-01 01:07:16.991 31303 31306 I artd    : GetBestInfo: vdex next to the dex file (/system/priv-app/DownloadProviderUi/oat/arm64/DownloadProviderUi.vdex) is kOatUpToDate with filter 'verify' executable 'false'
[2026-09-01 01:07:17.286] [LOGCAT] 09-01 01:07:16.996 26480 26480 D nativeloader: Configuring clns-10 for other apk /data/app/~~4MNvY-pPczH3iIwBq19H2Q==/com.android.chrome-w0b_W9lllXuD1hl_rVKzog==/base.apk. target_sdk_version=36, uses_libraries=, library_path=/data/app/~~4MNvY-pPczH3iIwBq19H2Q==/com.android.chrome-w0b_W9lllXuD1hl_rVKzog==/lib/arm64:/data/app/~~4MNvY-pPczH3iIwBq19H2Q==/com.android.chrome-w0b_W9lllXuD1hl_rVKzog==/base.apk!/lib/arm64-v8a:/data/app/~~pCyTMzuOPGR47Uo3Sv9t3g==/com.google.android.trichromelibrary_792217433-uYlyYHhq_GVzjtq_KiUknA==/base.apk!/lib/arm64-v8a, permitted_path=/data:/mnt/expand:/data/user/0/com.android.chrome
[2026-09-01 01:07:17.286] [LOGCAT] 09-01 01:07:17.001 25274 25274 W dumpsys : Thread Pool max thread count is 0. Cannot cache binder as linkToDeath cannot be implemented. serviceName: thermalservice
[2026-09-01 01:07:17.286] [LOGCAT] 09-01 01:07:17.003 26480 26480 I .android.chrome: AssetManager2(0xb400006f4dd15258) locale list changing from [] to [en-GB]
[2026-09-01 01:07:17.286] [LOGCAT] 09-01 01:07:17.006 26480 26480 I Perf    : Connecting to perf service.
[2026-09-01 01:07:17.286] [LOGCAT] 09-01 01:07:17.012 26480 26480 V GraphicsEnvironment: Currently set values for:
[2026-09-01 01:07:17.286] [LOGCAT] 09-01 01:07:17.012 26480 26480 V GraphicsEnvironment:   angle_gl_driver_selection_pkgs=[com.android.angle, com.linecorp.b612.android, com.campmobile.snow, com.google.android.apps.tachyon]
[2026-09-01 01:07:17.286] [LOGCAT] 09-01 01:07:17.012 26480 26480 V GraphicsEnvironment:   angle_gl_driver_selection_values=[angle, native, native, native]
[2026-09-01 01:07:17.286] [LOGCAT] 09-01 01:07:17.013 26480 26480 V GraphicsEnvironment: com.android.chrome is not listed in per-application setting
[2026-09-01 01:07:17.286] [LOGCAT] 09-01 01:07:17.013 26480 26480 V GraphicsEnvironment: ANGLE allowlist from config:
[2026-09-01 01:07:17.287] [LOGCAT] 09-01 01:07:17.013 26480 26480 V GraphicsEnvironment: com.android.chrome is not listed in ANGLE allowlist or settings, returning default
[2026-09-01 01:07:17.287] [LOGCAT] 09-01 01:07:17.013 26480 26480 V GraphicsEnvironment: Neither updatable production driver nor prerelease driver is supported.
[2026-09-01 01:07:17.287] [LOGCAT] 09-01 01:07:17.013   951   951 E KeymasterUtils: IKMHal_sendCmd failed with rsp_header->status: -28
[2026-09-01 01:07:17.287] [LOGCAT] 09-01 01:07:17.013   951   951 E KeyMasterHalDevice: abort_operation
[2026-09-01 01:07:17.287] [LOGCAT] 09-01 01:07:17.013   951   951 E KeyMasterHalDevice: ret: -28
[2026-09-01 01:07:17.287] [LOGCAT] 09-01 01:07:17.014 26480 26480 I LoadedApk: No resource references to update in package com.google.android.trichromelibrary
[2026-09-01 01:07:17.312] [LOGCAT] 09-01 01:07:16.384 26095 26095 I CAM_INFO: CAM-SENSOR: cam_sensor_driver_cmd: 1269: Probe success for frogger_s5kjn5_tele slot:3,slave_addr:0x5a,sensor_id:0x38e5
[2026-09-01 01:07:17.317] [LOGCAT] 09-01 01:07:16.512 10846 10846 W audit   : audit_lost=58971774 audit_rate_limit=5 audit_backlog_limit=64
[2026-09-01 01:07:17.317] [LOGCAT] 09-01 01:07:16.512 10846 10846 E audit   : rate limit exceeded
[2026-09-01 01:07:17.329] [LOGCAT] 09-01 01:07:17.029  3862  3862 I auditd  : type=1400 audit(0.0:59112665): avc:  denied  { bpf } for  comm="dataInfoSend" capability=39  scontext=u:r:bpfloader:s0 tcontext=u:r:bpfloader:s0 tclass=capability2 permissive=0
[2026-09-01 01:07:17.329] [LOGCAT] 09-01 01:07:17.029  3862  3862 W dataInfoSend: type=1400 audit(0.0:59112665): avc:  denied  { bpf } for  capability=39  scontext=u:r:bpfloader:s0 tcontext=u:r:bpfloader:s0 tclass=capability2 permissive=0
[2026-09-01 01:07:17.329] [LOGCAT] 09-01 01:07:17.029  3862  3862 I auditd  : type=1400 audit(0.0:59112666): avc:  denied  { bpf } for  comm="dataInfoSend" capability=39  scontext=u:r:bpfloader:s0 tcontext=u:r:bpfloader:s0 tclass=capability2 permissive=0
[2026-09-01 01:07:17.337] [LOGCAT] 09-01 01:07:17.029  3862  3862 W dataInfoSend: type=1400 audit(0.0:59112666): avc:  denied  { bpf } for  capability=39  scontext=u:r:bpfloader:s0 tcontext=u:r:bpfloader:s0 tclass=capability2 permissive=0
[2026-09-01 01:07:17.338] [LOGCAT] 09-01 01:07:17.029  3862  3862 I auditd  : type=1400 audit(0.0:59112667): avc:  denied  { bpf } for  comm="dataInfoSend" capability=39  scontext=u:r:bpfloader:s0 tcontext=u:r:bpfloader:s0 tclass=capability2 permissive=0
[2026-09-01 01:07:17.338] [LOGCAT] 09-01 01:07:17.029  3862  3862 W dataInfoSend: type=1400 audit(0.0:59112667): avc:  denied  { bpf } for  capability=39  scontext=u:r:bpfloader:s0 tcontext=u:r:bpfloader:s0 tclass=capability2 permissive=0
[2026-09-01 01:07:17.338] [LOGCAT] 09-01 01:07:17.029  3862  3862 I auditd  : type=1400 audit(0.0:59112668): avc:  denied  { bpf } for  comm="dataInfoSend" capability=39  scontext=u:r:bpfloader:s0 tcontext=u:r:bpfloader:s0 tclass=capability2 permissive=0
[2026-09-01 01:07:17.338] [LOGCAT] 09-01 01:07:17.029  3862  3862 W dataInfoSend: type=1400 audit(0.0:59112668): avc:  denied  { bpf } for  capability=39  scontext=u:r:bpfloader:s0 tcontext=u:r:bpfloader:s0 tclass=capability2 permissive=0
[2026-09-01 01:07:17.338] [LOGCAT] 09-01 01:07:17.029  3862  3862 I auditd  : type=1400 audit(0.0:59112669): avc:  denied  { bpf } for  comm="dataInfoSend" capability=39  scontext=u:r:bpfloader:s0 tcontext=u:r:bpfloader:s0 tclass=capability2 permissive=0
[2026-09-01 01:07:17.338] [LOGCAT] 09-01 01:07:17.029  3862  3862 W dataInfoSend: type=1400 audit(0.0:59112669): avc:  denied  { bpf } for  capability=39  scontext=u:r:bpfloader:s0 tcontext=u:r:bpfloader:s0 tclass=capability2 permissive=0
[2026-09-01 01:07:17.343] [LOGCAT] 09-01 01:07:17.016 26480 26480 I cr_SplitCompatApp: version=151.0.7922.174 (792217433) minSdkVersion=29 processName=com.android.chrome isIsolatedProcess=false splits=chrome,config.en,dev_ui,on_demand,stack_unwinder
[2026-09-01 01:07:17.343] [LOGCAT] 09-01 01:07:17.025 31303 31306 I artd    : GetBestInfo: odex next to the dex file (/system/priv-app/MediaProviderLegacy/oat/arm64/MediaProviderLegacy.odex) is kOatCannotOpen: In oat file '/system/priv-app/MediaProviderLegacy/oat/arm64/MediaProviderLegacy.odex': invalid oat header: Invalid oat version, expected 0x32373500, got 0x32363500.
